0.00,
0.00,
0.00,
0.00,
0.00,
0.00,
0.00,
0.00,
0.00,
0.00,
0.00,
0.00,
0.00,
0.00,
0.00,
0.00,
0.00,
0.00,
0.00,
0.00,
0.00,
0.00,
0.00,
0.00,
0.00,
0.00,
0.00,
0.00,
0.00,
0.00,
0.00,
0.00,
0.00,
0.00,
0.00,
0.00,
0.00,
0.00,
0.00,
0.00,
0.00,
0.00,
0.00,
0.00,
0.00,
0.00,
0.00,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.32,
0.32,
0.31,
0.31,
0.31,
0.31,
0.31,
0.31,
0.31,
0.31,
0.30,
0.30,
0.30,
0.30,
0.31,
0.31,
0.31,
0.31,
0.31,
0.31,
0.31,
0.31,
0.31,
0.31,
0.31,
0.31,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.30,
0.31,
0.31,
0.31,
0.31,
0.31,
0.32,
0.32,
0.32,
0.32,
0.31,
0.31,
0.31,
0.31,
0.31,
0.31,
0.31,
0.31,
0.31,
0.31,
0.31,
0.31,
0.31,
0.31,
0.31,
0.31,
0.31,
0.31,
0.31,
0.30,
0.30,
0.31,
0.31,
0.31,
0.31,
0.31,
0.31,
0.31,
0.31,
0.31,
0.31,
0.31,
0.31,
0.31,
0.31,
0.32,
0.32,
0.32,
0.32,
0.32,
0.32,
0.32,
0.31,
0.31,
0.31,
0.31,
0.31,
0.31,
0.32,
0.32,
0.32,
0.32,
0.32,
0.32,
0.32,
0.32,
0.32,
0.32,
0.32,
0.32,
0.32,
0.32,
0.32,
0.32,
0.31,
0.31,
0.31,
0.31,
0.31,
0.32,
0.32,
0.32,
0.32,
0.32,
0.32,
